"list_no","name","age","nominate_party","member_party","occupation","residence","abs_votes","pct_votes","rank","mandate","party","region"
"16","Bartůňková Věra","48","KSČM","BEZPP","asistentka ředitele","Karlovy Vary","166","1,14","-","8","Komunistická strana Čech a Moravy","Karlovarský kraj"
"29","Beláňová Květoslava  Ing.","64","KSČM","KSČM","technik","Karlovy Vary","74","0,51","-","21","Komunistická strana Čech a Moravy","Karlovarský kraj"
"1","Borka Jaroslav  Mgr.","55","KSČM","KSČM","OSVČ","Karlovy Vary","1 251","8,66","*","1","Komunistická strana Čech a Moravy","Karlovarský kraj"
"23","Businský Jaroslav  RSDr.","59","KSČM","KSČM","technik","Teplá","157","1,08","-","15","Komunistická strana Čech a Moravy","Karlovarský kraj"
"43","Čáp Miroslav  Ing.","55","KSČM","KSČM","podnikatel","Otročín","111","0,76","-","35","Komunistická strana Čech a Moravy","Karlovarský kraj"
"44","Čekal Petr","58","KSČM","KSČM","skladník","Aš","105","0,72","-","36","Komunistická strana Čech a Moravy","Karlovarský kraj"
"33","Čepičková Jana","55","KSČM","KSČM","bankovní poradce","Horní Slavkov","105","0,72","-","25","Komunistická strana Čech a Moravy","Karlovarský kraj"
"2","Černý Václav","62","KSČM","KSČM","předseda OV KSČM","Cheb","1 110","7,68","*","2","Komunistická strana Čech a Moravy","Karlovarský kraj"
"38","Černý Zdeněk","60","KSČM","KSČM","dělník","Žlutice","118","0,81","-","30","Komunistická strana Čech a Moravy","Karlovarský kraj"
"20","Dolejš Jiří  Mgr.","58","KSČM","BEZPP","učitel","Bochov","182","1,26","-","12","Komunistická strana Čech a Moravy","Karlovarský kraj"
"26","Dubová Marcela","57","KSČM","KSČM","řidička AKU vozíku","Nová Role","157","1,08","-","18","Komunistická strana Čech a Moravy","Karlovarský kraj"
"39","Ettlerová Naděžda","53","KSČM","KSČM","laborantka","Karlovy Vary","95","0,65","-","31","Komunistická strana Čech a Moravy","Karlovarský kraj"
"40","Glozigová Soňa  Ing.","54","KSČM","KSČM","správce nemovitostí","Cheb","54","0,37","-","32","Komunistická strana Čech a Moravy","Karlovarský kraj"
"8","Holan Jiří  Mgr.","65","KSČM","KSČM","učitel","Rotava","391","2,70","*","8","Komunistická strana Čech a Moravy","Karlovarský kraj"
"6","Jakubík Václav  Ing.","59","KSČM","KSČM","jednatel společnosti","Cheb","394","2,72","*","6","Komunistická strana Čech a Moravy","Karlovarský kraj"
"21","Janurová Dana","54","KSČM","KSČM","ředitelka o.p.s.","Březová","135","0,93","-","13","Komunistická strana Čech a Moravy","Karlovarský kraj"
"14","Jurčák František","60","KSČM","KSČM","podnikatel","Hranice","242","1,67","-","6","Komunistická strana Čech a Moravy","Karlovarský kraj"
"10","Kalaš Oleg  PhDr.","59","KSČM","KSČM","předseda OV KSČM","Sokolov","396","2,74","-","2","Komunistická strana Čech a Moravy","Karlovarský kraj"
"25","Karabcová Jaroslava","54","KSČM","KSČM","účetní","Cheb","165","1,14","-","17","Komunistická strana Čech a Moravy","Karlovarský kraj"
"18","Kastl František  Ing.","46","KSČM","KSČM","technik","Svatava","394","2,72","-","10","Komunistická strana Čech a Moravy","Karlovarský kraj"
"36","Klímová Anna","43","KSČM","BEZPP","starostka obce","Dolní Rychnov","131","0,90","-","28","Komunistická strana Čech a Moravy","Karlovarský kraj"
"34","Mareš Zdeněk","50","KSČM","KSČM","tesař-truhlář","Ostrov","211","1,46","-","26","Komunistická strana Čech a Moravy","Karlovarský kraj"
"13","Martinec Alexander  Ing. CSc.","60","KSČM","BEZPP","chemik","Sokolov","179","1,23","-","5","Komunistická strana Čech a Moravy","Karlovarský kraj"
"15","Martínek Petr","56","KSČM","KSČM","podnikatel","Horní Slavkov","174","1,20","-","7","Komunistická strana Čech a Moravy","Karlovarský kraj"
"17","Miklušák Pavel  JUDr.","58","KSČM","KSČM","soukromý podnikatel","Mariánské Lázně","310","2,14","-","9","Komunistická strana Čech a Moravy","Karlovarský kraj"
"5","Murčo Josef","56","KSČM","KSČM","manažer","Karlovy Vary","447","3,09","*","5","Komunistická strana Čech a Moravy","Karlovarský kraj"
"45","Musil Marek","24","KSČM","KSČM","řidič","Mariánské Lázně","145","1,00","-","37","Komunistická strana Čech a Moravy","Karlovarský kraj"
"31","Musil Zdeněk  PhDr.Mgr.","64","KSČM","BEZPP","středoškolský učitel","Karlovy Vary","172","1,19","-","23","Komunistická strana Čech a Moravy","Karlovarský kraj"
"37","Oravec Michal","48","KSČM","BEZPP","ředitel MDDM","Aš","123","0,85","-","29","Komunistická strana Čech a Moravy","Karlovarský kraj"
"32","Pilman Karel","65","KSČM","KSČM","výpravčí vlaků","Kraslice","163","1,12","-","24","Komunistická strana Čech a Moravy","Karlovarský kraj"
"19","Rejl Aleš","37","KSČM","KSČM","vedoucí výroby","Mariánské Lázně","143","0,99","-","11","Komunistická strana Čech a Moravy","Karlovarský kraj"
"46","Sándorová Anna","33","KSČM","KSČM","keramik","Vřesová","118","0,81","-","38","Komunistická strana Čech a Moravy","Karlovarský kraj"
"7","Sloup Václav  JUDr.","59","KSČM","KSČM","podnikový právník","Tuřany","259","1,79","*","7","Komunistická strana Čech a Moravy","Karlovarský kraj"
"22","Stránská Eliška  Ing.","50","KSČM","BEZPP","starostka","Dolní Žandov","230","1,59","-","14","Komunistická strana Čech a Moravy","Karlovarský kraj"
"11","Strmeň Stanislav","52","KSČM","KSČM","dělník","Cheb","402","2,78","-","3","Komunistická strana Čech a Moravy","Karlovarský kraj"
"47","Šikýř Petr","46","KSČM","BEZPP","učitel","Jáchymov","67","0,46","-","39","Komunistická strana Čech a Moravy","Karlovarský kraj"
"28","Šmat Ivan  Ing.","65","KSČM","KSČM","zemědělský inženýr","Březová","105","0,72","-","20","Komunistická strana Čech a Moravy","Karlovarský kraj"
"27","Šnajdrová Marcela  Mgr.","47","KSČM","BEZPP","učitelka","Aš","186","1,28","-","19","Komunistická strana Čech a Moravy","Karlovarský kraj"
"41","Šťastná Zdeňka","56","KSČM","KSČM","recepční","Loket","63","0,43","-","33","Komunistická strana Čech a Moravy","Karlovarský kraj"
"12","Tancibudek Jan","56","KSČM","KSČM","zámečník","Hroznětín","182","1,26","-","4","Komunistická strana Čech a Moravy","Karlovarský kraj"
"35","Vachuda Luděk","36","KSČM","BEZPP","pekař","Cheb","164","1,13","-","27","Komunistická strana Čech a Moravy","Karlovarský kraj"
"4","Valjentová Eva  Ing.","44","KSČM","KSČM","ekonom","Sokolov","806","5,58","*","4","Komunistická strana Čech a Moravy","Karlovarský kraj"
"42","Vančo Pavol  Ing.","53","KSČM","BEZPP","vedoucí odboru","Kynšperk nad Ohří","74","0,51","-","34","Komunistická strana Čech a Moravy","Karlovarský kraj"
"48","Vaněk Pavel  Ing.","53","KSČM","KSČM","technik","Dolní Rychnov","131","0,90","-","40","Komunistická strana Čech a Moravy","Karlovarský kraj"
"50","Varga Štefan","65","KSČM","KSČM","elektrotechnik","Karlovy Vary","115","0,79","-","42","Komunistická strana Čech a Moravy","Karlovarský kraj"
"9","Vojtová Barbora","34","KSČM","KSČM","tajemnice krajské rady KSČM","Vojkovice","495","3,42","-","1","Komunistická strana Čech a Moravy","Karlovarský kraj"
"30","Votruba Jan  RSDr.","54","KSČM","KSČM","vedoucí oddělení","Cheb","157","1,08","-","22","Komunistická strana Čech a Moravy","Karlovarský kraj"
"49","Vychodil Antonín","57","KSČM","KSČM","podnikatel","Cheb","41","0,28","-","41","Komunistická strana Čech a Moravy","Karlovarský kraj"
"24","Zima Vladimír","45","KSČM","KSČM","technik","Sokolov","186","1,28","-","16","Komunistická strana Čech a Moravy","Karlovarský kraj"
"3","Živný Václav  Ing.","68","KSČM","KSČM","báňský technik","Sokolov","604","4,18","*","3","Komunistická strana Čech a Moravy","Karlovarský kraj"
"21","Balín Vlastimil  RSDr.","57","KSČM","KSČM","senátor","Most","1 298","2,91","-","9","Komunistická strana Čech a Moravy","Ústecký kraj"
"4","Belej Radek","33","KSČM","KSČM","tajemník OV KSČM","Most","1 552","3,49","*","4","Komunistická strana Čech a Moravy","Ústecký kraj"
"30","Beneš Václav","55","KSČM","KSČM","starosta obce","Blatno","730","1,64","-","18","Komunistická strana Čech a Moravy","Ústecký kraj"
"8","Brázda Petr  PaedDr.","64","KSČM","BEZPP","specialista odboru kultury KÚ","Ústí nad Labem","406","0,91","*","8","Komunistická strana Čech a Moravy","Ústecký kraj"
"1","Bubeníček Oldřich","55","KSČM","KSČM","novinář","Bílina","2 863","6,43","*","1","Komunistická strana Čech a Moravy","Ústecký kraj"
"38","Bureš Miroslav","59","KSČM","KSČM","zámečník","Chomutov","584","1,31","-","26","Komunistická strana Čech a Moravy","Ústecký kraj"
"31","Cicková Blanka","44","KSČM","BEZPP","viceprezidentka Svazu pacientů","Most","306","0,68","-","19","Komunistická strana Čech a Moravy","Ústecký kraj"
"35","Cingel Jaroslav","56","KSČM","KSČM","místostarosta","Jirkov","250","0,56","-","23","Komunistická strana Čech a Moravy","Ústecký kraj"
"23","Čapková Pavla","33","KSČM","BEZPP","pracovnice státní správy","Bohušovice nad Ohří","408","0,91","-","11","Komunistická strana Čech a Moravy","Ústecký kraj"
"7","Drlý Ladislav  Ing.","54","KSČM","KSČM","technik","Chomutov","1 220","2,74","*","7","Komunistická strana Čech a Moravy","Ústecký kraj"
"16","Dušek Zdeněk  PaedDr.","55","KSČM","KSČM","učitel","Litoměřice","979","2,20","-","4","Komunistická strana Čech a Moravy","Ústecký kraj"
"39","Faix Drahomír","48","KSČM","KSČM","technik kontroly jakosti","Louny","249","0,56","-","27","Komunistická strana Čech a Moravy","Ústecký kraj"
"36","Gajdošíková Jaroslava","37","KSČM","BEZPP","asistent zákaznického servisu","Žatec","254","0,57","-","24","Komunistická strana Čech a Moravy","Ústecký kraj"
"17","Hanousková Jitka","56","KSČM","KSČM","tajemnice OV KSČM","Újezdeček","463","1,04","-","5","Komunistická strana Čech a Moravy","Ústecký kraj"
"28","Homolka Václav  PaedDr.","53","KSČM","KSČM","senátor","Klášterec nad Ohří","696","1,56","-","16","Komunistická strana Čech a Moravy","Ústecký kraj"
"34","Horák Jaroslav  RSDr.","58","KSČM","KSČM","invalidní důchodce","Děčín","420","0,94","-","22","Komunistická strana Čech a Moravy","Ústecký kraj"
"40","Hubáčková Gabriela","33","KSČM","BEZPP","asistentka poslance","Ústí nad Labem","239","0,53","-","28","Komunistická strana Čech a Moravy","Ústecký kraj"
"37","Hynouš Karel","59","KSČM","KSČM","soukromý podnikatel","Libochovice","306","0,68","-","25","Komunistická strana Čech a Moravy","Ústecký kraj"
"55","Chábera Václav","71","KSČM","KSČM","důchodce","Most","269","0,60","-","43","Komunistická strana Čech a Moravy","Ústecký kraj"
"25","Jelínková Iveta","39","KSČM","KSČM","učitelka","Most","897","2,01","-","13","Komunistická strana Čech a Moravy","Ústecký kraj"
"9","Jeníčková Lenka","33","KSČM","KSČM","technik","Krupka","875","1,96","*","9","Komunistická strana Čech a Moravy","Ústecký kraj"
"56","Kadavý Petr","56","KSČM","KSČM","revizní technik","Krupka","150","0,33","-","44","Komunistická strana Čech a Moravy","Ústecký kraj"
"59","Kamenský Antonín","58","KSČM","BEZPP","místostarosta","Bystřany","101","0,22","-","47","Komunistická strana Čech a Moravy","Ústecký kraj"
"26","Kessnerová Alena","27","KSČM","KSČM","vedoucí úseku zboží","Litoměřice","556","1,25","-","14","Komunistická strana Čech a Moravy","Ústecký kraj"
"53","Kohlíček Jaromír  Ing. CSc.","55","KSČM","KSČM","poslanec Evropského parlamentu","Teplice","924","2,07","-","41","Komunistická strana Čech a Moravy","Ústecký kraj"
"50","Kohout Vladislav  Ing.","58","KSČM","BEZPP","učitel","Kadaň","222","0,49","-","38","Komunistická strana Čech a Moravy","Ústecký kraj"
"3","Komínek Jaroslav","33","KSČM","KSČM","asistent senátora","Chomutov","1 483","3,33","*","3","Komunistická strana Čech a Moravy","Ústecký kraj"
"6","Krčmárik Karel  JUDr.","60","KSČM","KSČM","podnikatel","Žatec","640","1,43","*","6","Komunistická strana Čech a Moravy","Ústecký kraj"
"18","Kubín Jaroslav","55","KSČM","KSČM","podnikatel","Ústí nad Labem","723","1,62","-","6","Komunistická strana Čech a Moravy","Ústecký kraj"
"32","Lhoták Vlastimil","60","KSČM","KSČM","předseda OV KSČM","Děčín","496","1,11","-","20","Komunistická strana Čech a Moravy","Ústecký kraj"
"45","Mádlová Alena","50","KSČM","KSČM","tajemnice OV KSČM","Lenešice","401","0,90","-","33","Komunistická strana Čech a Moravy","Ústecký kraj"
"42","Machová Alena  Mgr.","55","KSČM","BEZPP","ředitelka školy","Roudnice nad Labem","328","0,73","-","30","Komunistická strana Čech a Moravy","Ústecký kraj"
"52","Malinkovič Viktor","55","KSČM","KSČM","konzultant obchodních rizik","Ústí nad Labem","125","0,28","-","40","Komunistická strana Čech a Moravy","Ústecký kraj"
"44","Matuškovičová Milena","53","KSČM","BEZPP","administrativní pracovnice","Vrskmaň","72","0,16","-","32","Komunistická strana Čech a Moravy","Ústecký kraj"
"19","Michalec Jan  JUDr.","66","KSČM","KSČM","advokát","Ústí nad Labem","650","1,46","-","7","Komunistická strana Čech a Moravy","Ústecký kraj"
"33","Minárik František","42","KSČM","KSČM","technický pracovník","Ústí nad Labem","291","0,65","-","21","Komunistická strana Čech a Moravy","Ústecký kraj"
"46","Nekola František  JUDr.","61","KSČM","KSČM","místopředseda odborového svazu","Meziboří","236","0,53","-","34","Komunistická strana Čech a Moravy","Ústecký kraj"
"20","Nesnídal Ludvík","23","KSČM","KSČM","podnikatel","Děčín","530","1,19","-","8","Komunistická strana Čech a Moravy","Ústecký kraj"
"10","Nétek Josef  Ing.","54","KSČM","KSČM","starosta","Lom","587","1,32","*","10","Komunistická strana Čech a Moravy","Ústecký kraj"
"47","Novák Jan","43","KSČM","KSČM","podnikatel","Ústí nad Labem","161","0,36","-","35","Komunistická strana Čech a Moravy","Ústecký kraj"
"15","Novák Jiří  Ing.","62","KSČM","KSČM","jednatel společnosti","Most","531","1,19","-","3","Komunistická strana Čech a Moravy","Ústecký kraj"
"51","Pásztor Jozef","45","KSČM","KSČM","technik","Litoměřice","258","0,58","-","39","Komunistická strana Čech a Moravy","Ústecký kraj"
"11","Perna Ivo  Ing.","57","KSČM","BEZPP","vedoucí odboru dopravy","Hoštka","503","1,13","*","11","Komunistická strana Čech a Moravy","Ústecký kraj"
"48","Pipal Milan  RSDr.","59","KSČM","KSČM","jednatel firmy","Žatec","279","0,62","-","36","Komunistická strana Čech a Moravy","Ústecký kraj"
"41","Procházková Emília","50","KSČM","BEZPP","učitelka","Šluknov","294","0,66","-","29","Komunistická strana Čech a Moravy","Ústecký kraj"
"2","Rybák Stanislav  RSDr.","60","KSČM","KSČM","předseda OV KSČM","Louny","1 639","3,68","*","2","Komunistická strana Čech a Moravy","Ústecký kraj"
"24","Rybárová Květa","56","KSČM","BEZPP","vedoucí ČSŽ Ústeckého kraje","Ústí nad Labem","506","1,13","-","12","Komunistická strana Čech a Moravy","Ústecký kraj"
"13","Sachetová Jitka","54","KSČM","KSČM","zemědělský podnikatel","Polepy","689","1,54","-","1","Komunistická strana Čech a Moravy","Ústecký kraj"
"29","Stibor František","67","KSČM","KSČM","technický pracovník","Malá Veleň","239","0,53","-","17","Komunistická strana Čech a Moravy","Ústecký kraj"
"49","Struhová Marie  Mgr.","59","KSČM","KSČM","učitelka","Dubí","293","0,65","-","37","Komunistická strana Čech a Moravy","Ústecký kraj"
"54","Šlehober Jiří","62","KSČM","KSČM","technik","Deštnice","42","0,09","-","42","Komunistická strana Čech a Moravy","Ústecký kraj"
"43","Švejda Jiří  Mgr.","59","KSČM","BEZPP","ředitel nakladatelství","Litvínov","329","0,74","-","31","Komunistická strana Čech a Moravy","Ústecký kraj"
"12","Tachecí Josef  Ing.","55","KSČM","BEZPP","starosta obce","Krabčice","391","0,87","*","12","Komunistická strana Čech a Moravy","Ústecký kraj"
"14","Váňo Josef  Ing.","56","KSČM","KSČM","učitel odborných předmětů","Jílové","543","1,22","-","2","Komunistická strana Čech a Moravy","Ústecký kraj"
"58","Vlková Jana","59","KSČM","KSČM","administrativní pracovnice","Ústí nad Labem","78","0,17","-","46","Komunistická strana Čech a Moravy","Ústecký kraj"
"60","Vomáčka Petr  Mgr.","61","KSČM","KSČM","podnikatel","Dolní Poustevna","121","0,27","-","48","Komunistická strana Čech a Moravy","Ústecký kraj"
"22","Waic Vlastimil","46","KSČM","KSČM","technik","Chomutov","538","1,21","-","10","Komunistická strana Čech a Moravy","Ústecký kraj"
"27","Zahradník Josef","23","KSČM","KSČM","skladník-THP","Výškov","433","0,97","-","15","Komunistická strana Čech a Moravy","Ústecký kraj"
"5","Zíka Tomáš","35","KSČM","KSČM","podnikatel","Dubí","464","1,04","*","5","Komunistická strana Čech a Moravy","Ústecký kraj"
"57","Zmátlová Libuše","62","KSČM","KSČM","účetní","Chomutov","116","0,26","-","45","Komunistická strana Čech a Moravy","Ústecký kraj"
